Time,ED_AI_0364,ED_AI_0395,ED_AI_0339,ED_AI_0338,ED_AI_0337,ED_AI_0336,ED_AI_0436,ED_AI_0437,ED_AI_0438,ED_AI_0439,ED_AI_0316,ED_AI_0317,ED_AI_0318,ED_AI_0319,ED_AI_0419,ED_AI_0418,ED_AI_0417,ED_AI_0416,ED_AI_0387,ED_AI_0397,ED_AI_0487,ED_AI_0410,ED_AI_0310,ED_AI_0343,ED_AI_0443,ED_AI_0366,ED_AI_0367,ED_AI_0368,ED_AI_0369,ED_AI_0469,ED_AI_0468,ED_AI_0467,ED_AI_0466,EI_AI_0110,EH_AC_3034,EH_AC_3035,EH_AC_3037,EH_AC_3040,EH_AC_3053,EH_AC_3054,EH_AC_3056,EH_AC_3059
2016/01/21,24496.40625,14924.54589844,339.29800415,370.71646118,362.21472168,360.00463867,353.96282959,352.16210938,364.19110107,335.68313599,641.05773926,619.95336914,646.02520752,608.8972168,587.75061035,625.95666504,605.96881104,604.52258301,1248.08081055,1198.07507324,1206.53100586,820.2364502,827.55871582,1.22726762,1.16910565,2.75448203,2.93473911,2.64780688,2.49015856,2.8490572,2.9324801,2.66781569,2.79978037,715.04876709,13.48307705,30.01190186,29.3008213,10.90731525,13.23738194,30.2918911,29.33357048,10.75468159
2016/01/22,24474.8828125,14649.8203125,344.87210083,373.08120728,364.0513916,362.44570923,355.50671387,353.67575073,366.38037109,336.95941162,642.97039795,621.92926025,647.55877686,612.82305908,588.91412354,627.46801758,607.28131104,605.96856689,1244.4230957,1197.38671875,1207.24194336,820.23376465,826.22259521,1.17188227,1.09375322,2.69042015,2.9214642,2.62910628,2.64720964,2.81639624,2.86842489,2.62662387,2.79978037,715.81152344,13.48307705,30.01190186,29.3008213,10.90731525,13.15120411,30.2148304,29.3168335,10.81883621
2016/01/23,24462.00195312,13985.5546875,340.15988159,370.21502686,360.32937622,360.65194702,357.33770752,355.10968018,367.10079956,339.02774048,640.6829834,617.89801025,644.72619629,607.53216553,592.22906494,628.91033936,610.32904053,609.21575928,1248.18811035,1199.23010254,1208.04602051,819.36126709,827.2590332,1.19593441,1.16771805,2.6282177,2.87386584,2.59946465,2.65795231,2.74704099,2.80514908,2.7426734,2.79978037,714.8203125,13.48307705,30.01190186,29.3008213,10.90731525,13.32060909,30.62155151,29.48620796,10.77454281
2016/01/24,24113.68554687,13996.64453125,330.00479126,364.38635254,354.35171509,355.50860596,353.70996094,351.5151062,363.46987915,334.39321899,635.96691895,612.03656006,639.92736816,600.87286377,585.6619873,625.34265137,607.62017822,604.93066406,1246.87805176,1199.91894531,1206.99987793,816.60314941,823.77301025,1.40183127,1.33652604,2.66430855,2.9644773,2.63547325,2.61109185,2.85217023,2.85493064,2.71721458,2.79978037,712.91473389,13.48307705,30.01190186,29.3008213,10.90731525,13.33964062,30.9640789,29.37711716,10.78524113
2016/01/25,24505.34960937,14125.63671875,331.80938721,363.03222656,352.02554321,353.06539917,352.45504761,348.7930603,359.96960449,333.6138916,630.2532959,605.93438721,634.69824219,595.01989746,580.42657471,617.612854,599.02954102,599.90100098,1240.05688477,1192.28674316,1198.50183105,805.39025879,816.1262207,1.35119557,1.29733229,2.6535542,2.87540746,2.58994961,3.01981068,2.81877112,2.90444684,2.87152386,2.79978037,712.43664551,13.48307705,30.01190186,29.3008213,10.90731525,12.99855137,30.03613663,29.21076012,11.65675545
2016/01/26,24515.27734375,13230.95117188,335.36572266,363.35040283,354.56222534,353.29089355,351.0473938,347.87051392,358.87576294,331.4107666,632.30493164,610.56982422,637.8782959,599.83917236,580.02166748,619.22277832,599.63989258,599.78063965,1238.3371582,1189.93640137,1198.57177734,808.39025879,815.79400635,1.38823926,1.40020204,2.58041024,2.8358922,2.48936987,2.98777843,2.72896814,2.80399489,2.80218816,2.79978037,712.41375732,13.48307705,30.01190186,29.3008213,10.90731525,13.01614475,30.47883606,29.19782448,11.49097252
2016/01/28,24486.52539062,12868.22167969,337.43041992,368.32369995,358.87576294,359.10519409,356.44329834,353.67575073,364.86260986,337.4197998,640.19702148,617.30133057,644.18621826,605.46612549,589.99530029,628.59075928,609.69165039,608.68518066,1239.32263184,1194.90393066,1200.72387695,816.67053223,826.08081055,1.23181605,1.23683214,2.51839018,2.80218339,2.46601939,2.32589746,2.66018772,2.67868924,2.77585721,2.79978037,710.97845459,13.48307705,30.01190186,29.3008213,10.90731525,13.41600323,31.19041634,28.92885017,10.95534611
2016/01/29,22614.12890625,11930.94238281,348.11791992,376.98199463,366.98846436,366.03286743,361.76733398,359.23150635,370.92987061,341.76171875,642.36322021,621.31896973,647.14416504,611.10839844,590.48492432,629.86358643,610.8326416,610.26580811,1224.17724609,1171.29919434,1186.2421875,820.74255371,828.57391357,1.16702318,1.17431343,2.28742123,2.54143047,2.24367905,2.44030118,2.45111036,2.44682002,2.80610132,2.79978037,710.84136963,13.48307705,30.01190186,29.3008213,10.90731525,13.58683968,31.47678947,28.98648071,10.51973057
2016/01/30,24521.61132812,12947.04785156,333.22869873,362.64437866,353.29516602,352.68533325,349.72079468,346.35171509,358.13253784,330.19012451,631.17871094,608.18457031,635.99420166,596.85778809,578.65264893,618.58282471,598.79443359,598.73657227,1239.92590332,1188.05859375,1193.75476074,809.41186523,817.58532715,1.24304616,1.15809274,2.5533843,2.76150393,2.47804737,2.60762715,2.64665294,2.7212472,2.93594408,2.79978037,719.39398193,13.48307705,30.01190186,29.3008213,10.90731525,13.27860355,30.44526672,27.94209099,11.36654758
2016/01/31,24504.01757812,12938.92578125,338.52700806,366.34979248,358.69570923,355.91052246,352.21035767,349.90084839,362.07992554,332.63146973,635.69421387,615.09277344,640.58508301,604.13598633,581.94024658,623.61254883,602.6651001,601.91693115,1238.90698242,1190.44335937,1200.34387207,819.41937256,820.69122314,1.38687432,1.35123396,2.55679774,2.7889607,2.50257897,1.84384382,2.73427486,2.78603458,2.72108722,2.79978037,718.71643066,13.48307705,30.01190186,29.3008213,10.90731525,13.52275181,31.71788788,28.33788681,10.75472355
2016/02/01,23360.0546875,12677.01660156,337.31323242,363.14523315,355.8840332,352.70819092,353.400177,351.00662231,362.10696411,333.71112061,630.83947754,611.52844238,638.09539795,601.12884521,584.4710083,624.56311035,605.43518066,603.0513916,1227.00170898,1179.93920898,1190.50537109,820.54431152,818.03717041,1.3715626,1.28417432,2.48640513,2.71221304,2.43208313,1.98872626,2.59692144,2.62366629,2.88715053,2.79978037,709.16485596,13.48307705,30.01190186,29.3008213,10.90731525,13.42253017,31.50915337,28.42874146,10.90237045
2016/02/02,22085.34960937,14420.40234375,343.23580933,371.55148315,362.13864136,360.09643555,357.65509033,355.04864502,365.6836853,338.35635376,633.81854248,613.25469971,640.23925781,603.33575439,584.3815918,622.87139893,604.53436279,603.5333252,1225.43286133,1170.87963867,1184.2076416,813.409729,817.77416992,1.39398444,1.32257819,2.58661485,2.7983191,2.51227999,2.90502238,2.72198105,2.79732275,2.77350593,2.79978037,707.29449463,13.48307705,30.01190186,29.3008213,10.90731525,13.50444126,30.03631783,28.56532669,10.86153793
2016/02/03,23654.70117187,13874.125,338.94451904,367.11853027,359.48608398,355.04244995,350.94143677,349.27120972,359.06567383,331.13391113,633.50598145,615.21563721,639.65820312,604.20501709,579.42932129,618.48065186,600.43457031,599.27783203,1235.82922363,1185.91540527,1198.24755859,810.52148437,813.57397461,1.44565761,1.45161223,2.62129998,2.84999251,2.55047274,2.58362222,2.78122067,2.82373071,2.69970512,2.79978037,707.0010376,13.48307705,30.01190186,29.3008213,10.90731525,13.48772526,30.54175186,28.62018013,11.28109646
2016/02/04,24158.61523437,13973.45507813,339.12173462,368.38848877,359.38879395,355.82409668,349.69793701,348.50009155,358.39987183,330.37722778,632.80163574,613.06719971,639.40551758,602.48840332,578.27825928,617.33953857,598.89019775,596.59332275,1237.80993652,1188.96179199,1199.8236084,807.36791992,811.60552979,1.20025229,1.18711817,2.57718039,2.82434988,2.51606154,2.24785161,2.66922998,2.7545855,2.64890814,2.79978037,718.47918701,13.48307705,30.01190186,29.3008213,10.90731525,13.48424435,29.64191246,28.71646309,11.72498608
2016/02/05,24488.56640625,13459.22851563,337.80706787,366.87350464,357.65509033,354.89639282,349.11044312,347.95935059,358.16275024,329.8727417,633.66583252,613.19525146,639.81329346,602.90258789,579.61346436,617.87054443,600.41357422,597.71002197,1242.15136719,1191.77087402,1202.24597168,805.5970459,812.32739258,1.23048627,1.24097228,2.52779317,2.69371533,2.44254947,2.61956334,2.6199007,2.6737709,2.67033029,2.79978037,719.58331299,13.48307705,30.01190186,29.3008213,10.90731525,13.32118797,29.61966705,28.39216995,11.63553619
2016/02/06,24427.71484375,13379.71777344,336.90377808,365.51248169,356.95211792,353.67575073,350.2489624,349.26550293,359.41137695,331.00491333,632.59790039,612.9911499,639.01971436,602.79058838,581.03045654,619.22570801,602.19970703,598.97460937,1238.48449707,1191.2947998,1200.76196289,807.39959717,811.47106934,1.23919296,1.26925802,2.50419974,2.73917413,2.47127056,1.73947251,2.66504598,2.71053863,2.70379567,2.79978037,719.24560547,13.48307705,30.01190186,29.3008213,10.90731525,13.24198055,29.76470375,28.59889603,11.61839676
2016/02/07,24539.86914062,13231.90917969,335.18084717,364.3687439,355.82409668,351.84472656,348.97460938,347.76724243,358.21182251,329.56143188,631.24517822,611.23620605,637.99591064,600.77935791,579.63677979,618.32116699,600.47961426,598.73657227,1238.89379883,1188.44616699,1198.43493652,806.97918701,810.73706055,1.31091619,1.27293825,2.53173661,2.73771954,2.46909142,2.05127525,2.65833712,2.74112368,2.81526399,2.79978037,718.63873291,13.48307705,30.01190186,29.3008213,10.90731525,13.15652847,29.92950058,28.47987366,11.61229324
2016/02/08,24427.23046875,13868.22851563,334.54574585,363.84353638,354.74334717,350.99645996,345.76889038,343.94924927,353.99310303,326.21075439,629.34484863,609.4052124,636.17181396,598.46636963,572.5980835,612.21069336,593.90808105,592.43719482,1238.52685547,1190.55114746,1197.89355469,802.07543945,809.63305664,1.28271961,1.28936172,2.54632235,2.75152159,2.50195098,2.40409374,2.76495028,2.79695415,2.73321199,2.79978037,718.34118652,13.48307705,30.01190186,29.3008213,10.90731525,13.09244061,29.41373825,28.50123596,11.94189262
2016/02/09,24495.91015625,13224.40527344,331.80847168,361.27890015,352.71862793,348.3644104,345.30450439,343.91040039,353.42822266,324.99008179,630.13568115,610.4987793,636.87023926,600.04052734,577.0904541,616.4362793,599.02954102,596.92736816,1239.89880371,1191.2956543,1198.91894531,806.67773437,812.47540283,1.32249367,1.41361451,2.55085015,2.73113847,2.46384335,2.41704917,2.6969409,2.73245978,2.88333726,2.79978037,718.82055664,13.48307705,30.01190186,29.3008213,10.90731525,13.22817612,30.14923668,28.6178627,11.51463413
2016/02/10,24185.16992187,13061.07519531,328.27825928,358.87576294,348.66616821,346.57791138,346.23706055,343.37368774,352.77371216,325.82046509,626.44573975,604.36907959,632.80236816,594.10632324,577.81164551,615.21563721,598.50268555,598.90625,1237.48144531,1189.31091309,1196.31982422,802.21069336,810.50415039,1.33366585,1.38684714,2.57886887,2.77053475,2.48654795,2.28547764,2.62413716,2.65009093,2.96352983,2.79978037,716.03106689,13.48307705,30.01190186,29.3008213,10.90731525,12.91848564,29.5052948,29.0383606,11.56651497
2016/02/11,24105.82421875,13223.73242188,332.92440796,362.97683716,354.1060791,351.14385986,349.40338135,347.18548584,356.21542358,329.26239014,631.74182129,611.23620605,637.45935059,600.7512207,582.27172852,619.18041992,603.21221924,601.86291504,1239.91564941,1189.78710937,1196.57568359,805.95733643,814.42346191,1.3382982,1.32875848,2.52498746,2.78552794,2.47091556,2.33691072,2.66059995,2.67438865,2.98466969,2.79978037,717.60943604,13.48307705,30.01190186,29.3008213,10.90731525,13.07718182,29.94781494,29.22227287,11.21860409
2016/02/12,24111.75,13217.91503906,328.47903442,357.96136475,347.95675659,345.68313599,345.10415649,343.01806641,351.68661499,324.73147583,626.24822998,604.95611572,634.47808838,596.82513428,577.63989258,614.79290771,598.89263916,597.41650391,1235.35107422,1188.66784668,1197.72253418,803.11193848,811.22790527,1.36336803,1.33305931,2.55111885,2.77175069,2.48029852,2.31636834,2.66693258,2.69171882,2.86832595,2.79978037,717.32226562,13.48307705,30.01190186,29.3008213,10.90731525,13.08328915,29.73720932,29.11466217,11.67029762
2016/02/13,23520.12109375,13001.35644531,328.6267395,356.95825195,347.48651123,343.73352051,337.41226196,334.20068359,345.40753174,315.54891968,629.29986572,608.28430176,636.19329834,600.93817139,569.95819092,610.50012207,591.86602783,590.86682129,1225.02001953,1179.71057129,1190.7722168,801.15490723,809.03222656,1.3432045,1.3661176,2.49891472,2.73098755,2.44614315,2.36992598,2.65719223,2.67202377,2.95110321,2.79978037,715.83892822,13.48307705,30.01190186,29.3008213,10.90731525,13.00088501,29.43815231,29.09329605,11.65501881
2016/02/14,24443.62695312,13121.76269531,328.74102783,357.67056274,348.80709839,345.2381897,344.10998535,341.2673645,351.6411438,323.21453857,629.76678467,608.43359375,635.61035156,599.63989258,578.01281738,616.03186035,598.49346924,598.13232422,1235.13122559,1186.85339355,1193.32763672,802.04064941,809.12988281,1.40207171,1.39482749,2.58497286,2.80625844,2.52543783,2.56135511,2.71085262,2.73274207,2.82457614,2.79978037,716.88214111,13.48307705,30.01190186,29.3008213,10.90731525,12.91544437,29.44731331,28.55312729,11.67947578
2016/02/15,24481.14648437,12970.86132813,328.05856323,358.04275513,349.41824341,345.47738647,343.92288208,341.84259033,352.63104248,324.10336304,630.7789917,609.4052124,636.61126709,598.75140381,579.33233643,618.33514404,600.36517334,599.51733398,1238.07055664,1188.77575684,1199.41088867,804.74487305,812.44042969,1.33803177,1.32013392,2.56523108,2.81541276,2.50069594,2.34931254,2.67404652,2.72272873,2.73046231,2.79978037,717.74676514,13.48307705,30.01190186,29.3008213,10.90731525,12.77824783,29.48118973,28.26025963,11.61214542
2016/02/16,23374.84960937,13817.20117188,335.3996582,364.97909546,356.57354736,352.77246094,351.23440552,348.2951355,359.49887085,330.48306274,636.90380859,616.52050781,643.23156738,606.35357666,584.71002197,623.76025391,605.19451904,604.59344482,1241.84460449,1193.71594238,1202.56396484,816.7711792,823.59924316,1.37640989,1.31105769,2.5462656,2.80275345,2.50582027,2.42431617,2.75498724,2.78016591,2.53196859,2.79978037,718.81567383,13.48307705,30.01190186,29.3008213,10.90731525,13.6143074,31.05563545,29.16046524,10.62654495
2016/02/17,24226.625,14463.35253906,333.82034302,364.0513916,353.40625,352.87973022,348.7930603,346.72845459,357.47903442,329.72509766,636.24859619,614.02178955,641.81292725,602.11083984,584.22613525,621.57769775,603.25567627,602.47595215,1249.62097168,1199.81542969,1210.27478027,821.49273682,827.69549561,1.4081074,1.39210486,2.70097613,2.973773,2.64359188,1.19430661,2.85180283,2.84060168,2.52267265,2.79978037,720.1282959,13.48307705,30.01190186,29.3008213,10.90731525,13.51970005,31.38828659,28.586689,10.59297466
2016/02/18,24454.81445312,14535.1796875,333.49829102,363.23468018,355.10083008,351.61172485,350.16256714,347.48123169,358.52484131,330.33383179,637.95050049,616.60681152,643.0513916,604.83990479,587.33099365,626.05407715,607.80822754,606.92523193,1248.08251953,1201.21398926,1212.59545898,819.6809082,826.74847412,1.46627867,1.48385048,2.77460766,3.01116395,2.72200251,1.54204631,2.92744946,2.88377571,2.51211572,2.79978037,720.61920166,13.48307705,30.01190186,29.3008213,10.90731525,13.55937386,31.073946,28.4401989,10.71810055
2016/02/19,24776.22851562,14716.62890625,327.13845825,356.72741699,350.12200928,344.28271484,342.39675903,339.95925903,351.11062622,321.93841553,633.19525146,612.54150391,637.42559814,599.90655518,578.86791992,619.6439209,598.89190674,598.71228027,1236.41210937,1185.83044434,1201.69006348,812.375,819.8225708,1.50333643,1.47438562,2.80203819,3.05313873,2.73940372,2.23222494,2.92464948,2.93889785,2.82229328,2.79978037,720.12390137,13.48307705,30.01190186,29.3008213,10.90731525,13.37088394,30.61223984,28.34864235,10.74194336
2016/02/20,24948.50585937,13782.66015625,326.94256592,356.11706543,349.97213745,345.38900757,344.83810425,341.50704956,352.88674927,323.91583252,635.91168213,614.84729004,639.62890625,602.69158936,583.9085083,623.49401855,604.58984375,604.41534424,1239.98791504,1190.30285645,1204.23327637,814.79040527,822.0982666,1.50363088,1.43980837,2.71244311,2.98567653,2.68406057,2.44792962,2.84295774,2.86099935,2.69233799,2.79978037,720.64215088,13.48307705,30.01190186,29.3008213,10.90731525,13.32596874,31.15275764,28.50813293,10.45709324
2016/02/21,24160.29882812,13448.234375,324.70941162,354.68380737,347.99459839,343.30004883,343.99353027,340.32116699,351.79196167,323.2225647,630.39599609,610.24499512,634.88214111,596.66564941,580.21160889,618.75793457,600.08148193,601.17797852,1238.26879883,1185.34326172,1200.69824219,814.86865234,822.15759277,1.48629153,1.4553808,2.61581826,2.91112471,2.60958838,2.76054716,2.75398707,2.78867149,2.86082697,2.79978037,720.63183594,13.48307705,30.01190186,29.3008213,10.90731525,13.36222458,31.34556198,28.51130486,10.45136833
2016/03/07,24547.28515625,15931.84277344,330.56741333,349.72079468,359.51358032,342.07940674,340.24841309,347.83883667,353.80990601,322.69052124,613.67126465,612.26220703,616.11889648,594.85522461,567.05169678,608.48815918,596.4956665,584.08862305,1231.19189453,1183.12902832,1190.77905273,811.53894043,814.45404053,1.20362997,0.97930092,2.87276435,2.85220122,2.89651752,1.83688152,2.83973932,2.9505322,2.6144979,2.44927692,711.02288818,13.48307705,30.01190186,29.3008213,10.90731525,13.31781673,28.76264,29.51504517,11.06587791
2016/03/08,25002.02539062,15616.13183594,328.64450073,348.84915161,357.8717041,341.38873291,343.87191772,352.50067139,357.88952637,326.91311646,618.73590088,614.77252197,620.95196533,597.92248535,578.18865967,618.65960693,606.96313477,594.10974121,1226.04040527,1182.82910156,1193.02490234,817.05108643,820.359375,1.18826437,0.95373154,2.97309399,2.95896125,2.94426274,2.58291411,2.81903744,2.95502734,2.55592442,2.27601385,711.17944336,13.48307705,30.01190186,29.3008213,10.90731525,13.34848118,29.30825996,29.26466942,10.85668373
2016/03/09,23969.77734375,14866.56933594,332.17211914,349.93850708,359.02456665,341.59237671,341.3107605,348.95370483,354.89639282,322.81021118,617.78027344,615.38342285,620.59002686,599.89556885,571.80255127,613.57385254,601.17797852,588.44793701,1228.84924316,1178.39990234,1189.00537109,817.04376221,820.26385498,1.15763247,0.94415504,2.77840734,2.78733277,2.78616285,2.31244993,2.72792292,2.84457159,2.5739634,2.38425112,696.65423584,13.48307705,30.01190186,29.3008213,10.90731525,13.35867119,29.6611042,29.50967979,10.97301865
2016/03/10,25001.82226562,15283.66210938,333.51437378,353.53549194,361.68087769,343.63217163,347.48794556,356.97415161,361.15487671,331.48995972,623.85015869,620.25463867,626.67578125,603.55584717,583.9395752,623.37506104,613.33514404,600.47918701,1214.76672363,1181.28601074,1195.00793457,820.33825684,825.59729004,1.12808132,0.92644531,2.93595147,2.97922516,2.97064066,2.72063518,2.80698657,2.98435163,2.51883245,2.58823419,697.58032227,13.48307705,30.01190186,29.3008213,10.90731525,13.31557655,29.8551693,29.2755127,10.82582855
